race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
,https://www.milesplit.com/meets/219854-auburn-peninsula-sumner-2015/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/219778-ra-long-and-woodland-mark-morris-2015/results,1,individual,49,katie_fallback,0.9
,https://wa.milesplit.com/meets/219778-ra-long-and-woodland-mark-morris-2015/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/219778-ra-long-and-woodland-mark-morris-2015/results,3,individual,22,katie_fallback,0.9
,https://wa.milesplit.com/meets/219778-ra-long-and-woodland-mark-morris-2015/results,4,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/252269-glacier-peak-everett-shorewood-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/246813-gk-vs-olympia-and-puyallup-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/218893-odea-meet-2015/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/371331-2a-evergreen-league-rochester-v-centralia-2019/results,1,individual,39,katie_fallback,0.9
,https://wa.milesplit.com/meets/371331-2a-evergreen-league-rochester-v-centralia-2019/results,2,team,4,katie_fallback,0.9
,https://wa.milesplit.com/meets/371331-2a-evergreen-league-rochester-v-centralia-2019/results,3,individual,9,katie_fallback,0.9
,https://wa.milesplit.com/meets/371331-2a-evergreen-league-rochester-v-centralia-2019/results,4,team,1,katie_fallback,0.9
,https://wa.milesplit.com/meets/254332-rooseveltballardblancheting-2016/results,,no_tables,0,katie_fallback,0.0
471087,https://wa.milesplit.com/meets/252966-aberdeen-and-black-hills-centralia-2016/results/471087/formatted/,,cole,0,cole,0.7499999999999999
471090,https://wa.milesplit.com/meets/252966-aberdeen-and-black-hills-centralia-2016/results/471090/formatted/,,cole,0,cole,0.7499999999999999
471086,https://wa.milesplit.com/meets/252966-aberdeen-and-black-hills-centralia-2016/results/471086/formatted/,1,individual,34,katie_fallback,0.9
471086,https://wa.milesplit.com/meets/252966-aberdeen-and-black-hills-centralia-2016/results/471086/formatted/,2,team,3,katie_fallback,0.9
471089,https://wa.milesplit.com/meets/252966-aberdeen-and-black-hills-centralia-2016/results/471089/formatted/,1,individual,23,katie_fallback,0.9
471089,https://wa.milesplit.com/meets/252966-aberdeen-and-black-hills-centralia-2016/results/471089/formatted/,2,team,3,katie_fallback,0.9
